ligne,organisme,statut,lien
1029,L’Écho des femmes de la Petite Patrie,exact,https://maps.google.com/?cid=11097401525502088552&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1030,La Maison Marguerite de Montréal,doute,
1031,La Maisonnée,exact,https://maps.google.com/?cid=4946051866475778018&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1032,La Maisonnette des parents,exact,https://maps.google.com/?cid=4416329179237188830&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1033,"La Piaule, local des jeunes",exact,https://maps.google.com/?cid=999581578690986614&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1034,La Place des Enfants,exact,https://maps.google.com/?cid=2444761240322616453&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1035,Laboratoire sur l’agriculture urbaine,exact,https://maps.google.com/?cid=9632517316617995452&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1036,Le Centre de ressources et d’action communautaire de la Petite-Patrie,exact,https://maps.google.com/?cid=4554603695611610192&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1037,Le Groupe d’entraide maternelle de la Petite-Patrie,exact,https://maps.google.com/?cid=13528540074010132597&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1038,Le Murier,exact,https://maps.google.com/?cid=4072236239337215701&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1039,Le Rebond,exact,https://maps.google.com/?cid=15909866155339085743&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1040,Les Fruits Défendus de Montréal,doute,
1041,Mouvement ATD Quart Monde,exact,https://maps.google.com/?cid=2496827550111453338&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1042,Maison le Parcours,exact,https://maps.google.com/?cid=9345113624606378038&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1043,Motivation-Jeunesse 16/18 inc.,exact,https://maps.google.com/?cid=11750115893642223487&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1044,Mouvement Action-Chômage de Montréal,exact,https://maps.google.com/?cid=17145582654599521422&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1045,"Mémoires de Petite-Patrie, Villeray et Petite-Italie",doute,
1046,Novaide,exact,https://maps.google.com/?cid=8142356575927570692&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1047,PACT de rue,exact,https://maps.google.com/?cid=11822074765670229769&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1048,"Première Ressource, aide aux parents",exact,https://maps.google.com/?cid=17002721054806446275&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1049,Table logement aménagement de la Petite Patrie,exact,https://maps.google.com/?cid=16768278063317111086&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1050,Un Toit pour Tous,exact,https://maps.google.com/?cid=2308338590901403715&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1051,Coalition contre la pauvreté,doute,
1052,Coalition des femmes,doute,
1053,Réseau de la Petite-Enfance,exact,https://maps.google.com/?cid=1848413474533587726&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1054,Table en alimentation,doute,
1055,Table en santé mentale,exact,https://maps.google.com/?cid=17799498297330305280&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1056,Table concertation jeunesse de Villeray La Petite-Patrie,exact,https://maps.google.com/?cid=4847432028240394925&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1057,Arrondissement de Rosemont-La Petite-Patrie,exact,https://maps.google.com/?cid=15526972944174943666&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1058,Caisse Desjardins du Cœur-de-l’Île,exact,https://maps.google.com/?cid=18006267030434856883&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1059,Centraide du Grand Montréal,exact,https://maps.google.com/?cid=3158561066353355853&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1060,CIUSSS du nord-de-l’île de Montréal,doute,
1061,Écoles du quartier,doute,
1062,"Élu.e.s (municipal, provincial et fédéral)",doute,
1063,"Police, poste de quartier 35",exact,https://maps.google.com/?cid=8719334235293509412&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1064,Associés bénévoles qualifiés au service des jeunes (ABQSJ),exact,https://maps.google.com/?cid=15440202607323311657&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1065,ACEF du Nord de Montréal,exact,https://maps.google.com/?cid=596882480903001487&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1066,AQDR section Ahuntsic-Saint-Laurent,exact,https://maps.google.com/?cid=7578676012509052702&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1067,Association de Montréal pour la déficience intellectuelle (AMDI),exact,https://maps.google.com/?cid=1605463596192148889&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1068,Les Amis du village historique du Sault-au-Récollet AVHSR,doute,
1069,ATD Quart-Monde,exact,https://maps.google.com/?cid=2496827550111453338&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1070,AIM CROIT,exact,https://maps.google.com/?cid=7061502270375134042&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1071,Bâtir son quartier,exact,https://maps.google.com/?cid=15757143181188487994&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1072,Bois Urbain,exact,https://maps.google.com/?cid=8835617525803470154&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1073,Bureau coordonnateur Ahuntsic,exact,https://maps.google.com/?cid=16830451000224290010&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1074,Camp littéraire Félix,exact,https://maps.google.com/?cid=18440601413454732775&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1075,Carrefour d’aide aux nouveaux arrivants (CANA),exact,https://maps.google.com/?cid=17919376494175101571&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1076,Carrefour Jeunesse Emploi ABC,exact,https://maps.google.com/?cid=716220325006201375&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1077,Centre de bénévoles Ahuntsic-Sud,exact,https://maps.google.com/?cid=14138937504308813371&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1078,Centre de la petite enfance Le petit sentier,doute,
1079,Centre de Recherche-action sur le vivre ensemble,exact,https://maps.google.com/?cid=12914753515373340132&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1080,Centre de ressources périnatales Autour du bébé,doute,
1081,Centre des femmes solidaires et engagées,exact,https://maps.google.com/?cid=9283761893379879702&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1082,Club d’ornithologie d’Ahuntsic,exact,https://maps.google.com/?cid=16686695634365611454&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1083,Collectif Feedback,exact,https://maps.google.com/?cid=17501180824480878931&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1084,Centre Scalabrini de Montréal,doute,
1085,Comité logement Ahuntsic-Cartierville (CLAC),exact,https://maps.google.com/?cid=11056385079754889246&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1086,Concertation d’Ahuntsic pour la Petite Enfance (CAPE),doute,
1087,Concertation-Femme,exact,https://maps.google.com/?cid=12668897425061810932&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1088,Coopérative l’Étincelle,exact,https://maps.google.com/?cid=5602389997661295338&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1089,Centre de ressources éducatives et communautaires pour adultes (Créca),exact,https://maps.google.com/?cid=12633586588015608882&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1090,École secondaire Félix-Antoine,exact,https://maps.google.com/?cid=2515627145657282192&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1091,Entraide Ahuntsic-Nord,exact,https://maps.google.com/?cid=1087049395608887281&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1092,Entre-Maisons Ahuntsic,exact,https://maps.google.com/?cid=3928762469695955155&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1093,Fondation Internationale Maria Luisa de Moreno (FIMLM),exact,https://maps.google.com/?cid=16907798191356519835&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1094,Groupe CDH,exact,https://maps.google.com/?cid=14169369643731502101&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1095,Fondations pour les minorités invisibles,doute,
1096,Halte de la Visitation,exact,https://maps.google.com/?cid=25781423958405237&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1097,Institut Pacifique,exact,https://maps.google.com/?cid=4677709845630878198&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1098,Intergénérations Québec,doute,
1099,Journal des Voisins,exact,https://maps.google.com/?cid=9505419540207352867&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1100,La clé des champs,exact,https://maps.google.com/?cid=678920850816432975&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1101,La Parenterie du Nord de Montréal,exact,https://maps.google.com/?cid=12361711532333198976&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1102,La Maison Bleu,exact,https://maps.google.com/?cid=2791382038332878091&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1103,L’Arc-en-ciel,exact,https://maps.google.com/?cid=734058252849185343&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1104,L’Archipel de l’avenir,exact,https://maps.google.com/?cid=898387562872194459&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1105,L’Arrêt-Source,exact,https://maps.google.com/?cid=4729772884586695718&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1106,Les Habitations à ciel Ouvert,exact,https://maps.google.com/?cid=15302489639688613000&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1107,Les Habitations Nicolas-Viel,exact,https://maps.google.com/?cid=2895184399758007835&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1108,Locaux communautaires Ahuntsic,doute,
1109,L’Œuvre des Samaritains,exact,https://maps.google.com/?cid=10566372793346134891&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1110,Loisirs St-Antoine-Marie-Claret,exact,https://maps.google.com/?cid=6318719932654585606&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1111,Lumière Ahuntsic,exact,https://maps.google.com/?cid=7792601220575014656&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1112,Maison des jeunes d’Ahuntsic Le Squatt,exact,https://maps.google.com/?cid=3424051722486648522&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1113,Maison des parents du Québec,exact,https://maps.google.com/?cid=13900500905907804037&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1114,Maison l’Éclaircie de Montréal,exact,https://maps.google.com/?cid=5195595013560376446&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1115,Maison Point de repère,exact,https://maps.google.com/?cid=12413605375141253958&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1116,Marché d’Ahuntsic-Cartierville,exact,https://maps.google.com/?cid=14713508758769201854&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1117,Mobilisation Environnement Ahuntsic-Cartierville (MEAC),doute,
1118,MUNTU,exact,https://maps.google.com/?cid=9024028753276974330&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1119,Organisation Québécoise de Soutien Aux Enfants et Aux Familles,doute,
1120,Objectif Emploi,exact,https://maps.google.com/?cid=1424108812864051849&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1121,Parents-Secours Ahuntsic,doute,
1122,Pastorale sociale d’Ahuntsic,doute,
1123,Pause Famille,exact,https://maps.google.com/?cid=7123251718750812181&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1124,Les Petits Frères,exact,https://maps.google.com/?cid=18209901410266351774&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1125,PME MTL Centre-Ouest,exact,https://maps.google.com/?cid=8028018515042062574&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1126,Popote Ahuntsic,doute,
1127,Présâges,exact,https://maps.google.com/?cid=17407312941160517331&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1128,Prévention du cime Ahuntsic-Cartierville,doute,
1129,Projet SAR,doute,
1130,Promenade Fleury,exact,https://maps.google.com/?cid=11744266961803458206&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1131,RAP Jeunesse,exact,https://maps.google.com/?cid=3885709284024512109&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1132,Relax-Action,exact,https://maps.google.com/?cid=11134189755092368426&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1133,RePère,exact,https://maps.google.com/?cid=12413605375141253958&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1134,Réisa,doute,
1135,Résidence Berthiaume-du-Tremblay,exact,https://maps.google.com/?cid=13996741103456709512&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1136,Résidences communautaires d’Ahuntsic,exact,https://maps.google.com/?cid=14928739823963804974&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1137,Rêvanous,exact,https://maps.google.com/?cid=8670179737182811772&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1138,ROMEL,exact,https://maps.google.com/?cid=17387281310896659428&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1139,Service d’aide aux conjoints,exact,https://maps.google.com/?cid=16336847620103755547&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1140,Service communautaire pour les réfugiés et immigrants,exact,https://maps.google.com/?cid=6452027629154795179&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1141,Service de nutrition et d’action communautaire (SNAC),exact,https://maps.google.com/?cid=1244690926584317112&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1142,Société de développement du domaine de Saint-Sulpice,doute,
1143,Société d’Histoire d’Ahuntsic-Cartierville (SHAC),exact,https://maps.google.com/?cid=7311235869495755629&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1144,Société de Saint-Vincent de Paul (Conseil particulier Ahuntsic),exact,https://maps.google.com/?cid=726758909707661447&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1145,Solon Collectif,exact,https://maps.google.com/?cid=18139868413880892683&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1146,Table de concertation jeunesse Ahuntsic,exact,https://maps.google.com/?cid=16622569698706210851&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1147,Union des familles d'Ahuntsic,exact,https://maps.google.com/?cid=13434430328427814708&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1148,Ville en vert,exact,https://maps.google.com/?cid=16548085787911852865&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1149,Mairesse de l’arrondissement Ahuntsic-Cartierville,exact,https://maps.google.com/?cid=7311235869495755629&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1150,"Conseillère de la Ville, district Ahuntsic",doute,
1151,Député de Maurice-Richard,doute,
1152,"Conseiller de la Ville, district Sault-au-Récollet",exact,https://maps.google.com/?cid=11531325842265985889&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1153,"Conseiller de la Ville, district Saint-Sulpice",exact,https://maps.google.com/?cid=17245492619067519523&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1154,Députée fédérale d’Ahuntsic,doute,
1155,Députée d’Acadie,exact,https://maps.google.com/?cid=15833550514441972946&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1156,CIUSSS du Nord-de-l’Île-de-Montréal (3),doute,
1157,Collège Ahuntsic,exact,https://maps.google.com/?cid=14811593806535554760&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1158,Collège Mont-Saint-Louis,exact,https://maps.google.com/?cid=14776158033767370698&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1159,École Sophie-Barat,exact,https://maps.google.com/?cid=7339226384447345595&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1160,Office municipal d’Habitation de Montréal (OHMH),exact,https://maps.google.com/?cid=10771450618831147683&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1161,SPVM-Poste de quartier #27,doute,
1162,Ville de Montréal – Arrondissement d’Ahuntsic-Cartierville (5),exact,https://maps.google.com/?cid=7311235869495755629&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1163,Écoles primaires (8),exact,https://maps.google.com/?cid=1210042082412984663&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1164,L'ACEF de l'Est de Montréal,doute,
1165,Association des commerçants de Tétreaultville,exact,https://maps.google.com/?cid=11377137713898089751&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1166,Association industrielle de l'Est de Montréal,exact,https://maps.google.com/?cid=3752411248102229802&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1167,Atelier d'histoire Mercier–Hochelaga-Maisonneuve,exact,https://maps.google.com/?cid=14178019180206294517&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1168,Bâtir son quartier,exact,https://maps.google.com/?cid=15757143181188487994&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1169,Centre NAHA,exact,https://maps.google.com/?cid=4587353643478928454&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1170,Collectif en environnement Mercier-Est,exact,https://maps.google.com/?cid=5292851518351147401&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1171,Collectif ex-placé DPJ,doute,
1172,Collège Mont-Royal,exact,https://maps.google.com/?cid=13779181814865874068&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1173,Corporation Mainbourg,exact,https://maps.google.com/?cid=6762115163091268383&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1174,CPE Les Maisons Enjouées,exact,https://maps.google.com/?cid=3255421143525403799&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1175,CRP Les Relevailles de Montréal,exact,https://maps.google.com/?cid=15533937895985700839&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1176,Info-Femmes,exact,https://maps.google.com/?cid=15778250366499801666&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1177,Infologis,exact,https://maps.google.com/?cid=3732435760418674577&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1178,"INICI (Immigrer, Intégrer, Innover)",exact,https://maps.google.com/?cid=12940775830322883041&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1179,Je Passe Partout – Services de soutien scolaire et d'intervention familiale,exact,https://maps.google.com/?cid=663711982008040725&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1180,L'Anonyme,doute,
1181,La Maison des Familles de Mercier-Est,exact,https://maps.google.com/?cid=7763417058570857649&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1182,L'Antre-Jeunes de Mercier-Est,exact,https://maps.google.com/?cid=9249276092698697523&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1183,Le Centre communautaire Almage,doute,
1184,Le Chez-Nous de Mercier-Est,exact,https://maps.google.com/?cid=2204162769254846082&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1185,L'École et les Arts,doute,
1186,Le Frigo de l'Est,doute,
1187,Le Pas de la rue,exact,https://maps.google.com/?cid=10488950693884466843&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
